datetime,open,high,low,close,volume
2024-10-10 15:02:00,81610.33,81621.92,81599.44,81610.8,0
2024-10-10 15:03:00,81611.42,81637.99,81609.25,81612.88,0
2024-10-10 15:04:00,81612.25,81622.03,81603.99,81606.26,0
2024-10-10 15:05:00,81606.64,81629.89,81600.19,81618.86,0
2024-10-10 15:06:00,81616.19,81617.85,81600.95,81602.97,0
2024-10-10 15:07:00,81602.66,81613.4,81593.71,81606.81,0
2024-10-10 15:08:00,81605.99,81616.9,81597.27,81616.9,0
2024-10-10 15:09:00,81617.15,81641.91,81607.43,81641.91,0
2024-10-10 15:10:00,81642.42,81642.42,81608.09,81618.62,0
2024-10-10 15:11:00,81620.35,81635.11,81618.39,81622.26,0
2024-10-10 15:12:00,81621.37,81634.01,81611.0,81625.55,0
2024-10-10 15:13:00,81625.26,81626.6,81606.85,81618.82,0
2024-10-10 15:14:00,81620.11,81640.58,81613.7,81613.7,0
2024-10-10 15:15:00,81616.7,81616.7,81552.12,81554.64,0
2024-10-10 15:16:00,81555.62,81577.45,81538.9375,81567.7,0
2024-10-10 15:17:00,81565.88,81585.46,81550.68,81558.36,0
2024-10-10 15:18:00,81556.42,81578.17,81551.42,81575.77,0
2024-10-10 15:19:00,81583.68,81636.37,81570.68,81616.14,0
2024-10-10 15:20:00,81615.44,81641.46,81615.44,81628.31,0
2024-10-10 15:21:00,81624.95,81650.61,81623.07,81642.88,0
2024-10-10 15:22:00,81643.38,81643.38,81618.91,81637.85,0
2024-10-10 15:23:00,81636.28,81649.86,81621.95,81636.93,0
2024-10-10 15:24:00,81636.24,81666.12,81628.03,81652.42,0
2024-10-10 15:25:00,81650.31,81663.41,81635.26,81646.14,0
2024-10-10 15:26:00,81646.57,81655.63,81633.18,81645.78,0
2024-10-10 15:27:00,81644.69,81653.77,81632.93,81648.15,0
2024-10-10 15:28:00,81644.88,81660.75,81636.33,81647.98,0
2024-10-10 15:29:00,81647.28,81647.28,81597.13,81624.37,0
2024-10-10 15:30:00,81624.37,81624.37,81624.37,81624.37,0
2024-10-11 09:15:00,81478.4921875,81601.1171875,81467.3828125,81482.56,0
2024-10-11 09:16:00,81475.82,81521.5,81460.0234375,81473.16,0
2024-10-11 09:17:00,81475.57,81475.57,81428.0390625,81446.1,0
2024-10-11 09:18:00,81453.16,81459.68,81418.1796875,81459.68,0
2024-10-11 09:19:00,81457.33,81467.23,81427.98,81462.18,0
2024-10-11 09:20:00,81457.14,81463.28,81398.3828125,81459.52,0
2024-10-11 09:21:00,81459.75,81488.81,81452.83,81480.87,0
2024-10-11 09:22:00,81482.11,81536.29,81482.11,81508.35,0
2024-10-11 09:23:00,81511.63,81518.0,81461.52,81473.61,0
2024-10-11 09:24:00,81475.3,81476.8,81441.17,81458.08,0
2024-10-11 09:25:00,81463.83,81514.71,81463.83,81514.71,0
2024-10-11 09:26:00,81516.47,81546.34,81516.47,81524.81,0
2024-10-11 09:27:00,81522.92,81527.46,81480.01,81518.68,0
2024-10-11 09:28:00,81524.07,81546.06,81520.36,81529.72,0
2024-10-11 09:29:00,81531.52,81540.01,81522.97,81526.12,0
2024-10-11 09:30:00,81524.24,81554.59,81521.79,81521.79,0
2024-10-11 09:31:00,81530.29,81530.29,81454.06,81473.1,0
2024-10-11 09:32:00,81473.04,81473.04,81435.71,81443.08,0
2024-10-11 09:33:00,81442.22,81494.43,81439.36,81494.43,0
2024-10-11 09:34:00,81498.36,81506.69,81458.76,81466.65,0
2024-10-11 09:35:00,81466.65,81471.88,81452.99,81460.3,0
2024-10-11 09:36:00,81455.37,81455.5,81430.2,81432.02,0
2024-10-11 09:37:00,81430.81,81467.96,81430.81,81457.55,0
2024-10-11 09:38:00,81455.26,81464.59,81431.72,81439.18,0
2024-10-11 09:39:00,81443.35,81460.43,81437.84,81454.0,0
2024-10-11 09:40:00,81451.44,81451.44,81416.03,81421.95,0
2024-10-11 09:41:00,81424.03,81436.55,81411.93,81422.19,0
2024-10-11 09:42:00,81420.46,81427.05,81400.21,81405.8,0
2024-10-11 09:43:00,81409.85,81482.18,81407.12,81476.91,0
2024-10-11 09:44:00,81481.5,81500.58,81480.13,81488.25,0
2024-10-11 09:45:00,81488.27,81575.34,81483.69,81575.34,0
2024-10-11 09:46:00,81570.45,81593.92,81570.45,81577.34,0
2024-10-11 09:47:00,81577.74,81578.99,81546.34,81548.12,0
2024-10-11 09:48:00,81548.12,81565.72,81532.32,81564.2,0
2024-10-11 09:49:00,81563.32,81573.61,81551.37,81573.61,0
2024-10-11 09:50:00,81575.16,81627.546875,81575.16,81624.45,0
2024-10-11 09:51:00,81621.37,81654.0,81601.52,81652.26,0
2024-10-11 09:52:00,81646.06,81650.01,81607.36,81618.4,0
2024-10-11 09:53:00,81618.11,81633.41,81595.26,81622.45,0
2024-10-11 09:54:00,81623.77,81640.31,81617.94,81622.47,0
2024-10-11 09:55:00,81621.82,81653.76,81614.07,81653.27,0
2024-10-11 09:56:00,81651.96,81654.3515625,81601.3,81605.0,0
2024-10-11 09:57:00,81601.8,81601.8,81569.76,81581.99,0
2024-10-11 09:58:00,81582.25,81588.23,81577.23,81578.01,0
2024-10-11 09:59:00,81575.84,81576.14,81543.98,81550.7,0
2024-10-11 10:00:00,81554.1,81574.06,81542.76,81552.0,0
2024-10-11 10:01:00,81554.47,81571.76,81541.2,81570.18,0
2024-10-11 10:02:00,81568.99,81602.54,81567.96,81572.9,0
2024-10-11 10:03:00,81571.96,81578.21,81548.77,81578.21,0
2024-10-11 10:04:00,81576.89,81595.48,81575.21,81593.28,0
2024-10-11 10:05:00,81589.65,81602.93,81583.55,81593.76,0
2024-10-11 10:06:00,81592.5,81599.34,81583.36,81590.37,0
2024-10-11 10:07:00,81590.49,81638.46,81589.7,81627.03,0
2024-10-11 10:08:00,81624.62,81636.62,81619.1,81625.33,0
2024-10-11 10:09:00,81625.33,81648.67,81625.33,81645.32,0
2024-10-11 10:10:00,81645.86,81659.140625,81643.69,81653.5,0
2024-10-11 10:11:00,81653.51,81656.26,81618.22,81631.68,0
2024-10-11 10:12:00,81630.86,81644.43,81627.99,81642.24,0
2024-10-11 10:13:00,81640.35,81667.65,81634.58,81660.98,0
2024-10-11 10:14:00,81658.96,81671.3828125,81644.78,81648.7,0
2024-10-11 10:15:00,81652.08,81654.29,81600.88,81607.08,0
2024-10-11 10:16:00,81607.4,81615.5,81600.28,81609.18,0
2024-10-11 10:17:00,81614.54,81629.46,81605.14,81628.85,0
2024-10-11 10:18:00,81629.4,81630.35,81609.71,81618.39,0
2024-10-11 10:19:00,81618.39,81623.52,81607.1,81608.34,0
2024-10-11 10:20:00,81609.02,81626.77,81585.97,81585.97,0
2024-10-11 10:21:00,81584.1,81584.1,81563.71,81575.87,0
2024-10-11 10:22:00,81575.0,81589.25,81571.07,81571.91,0
2024-10-11 10:23:00,81577.56,81581.03,81572.71,81580.3,0
2024-10-11 10:24:00,81580.3,81596.23,81580.3,81586.4,0
2024-10-11 10:25:00,81586.65,81601.45,81577.08,81588.34,0
2024-10-11 10:26:00,81589.28,81597.18,81584.57,81593.24,0
2024-10-11 10:27:00,81593.24,81598.02,81577.1,81577.1,0
2024-10-11 10:28:00,81576.6,81583.2,81531.69,81541.96,0
2024-10-11 10:29:00,81539.79,81548.47,81526.62,81540.07,0
2024-10-11 10:30:00,81542.58,81547.87,81521.2,81547.87,0
2024-10-11 10:31:00,81546.21,81547.53,81535.78,81536.42,0
2024-10-11 10:32:00,81535.58,81547.85,81535.21,81538.56,0
2024-10-11 10:33:00,81537.34,81546.04,81533.62,81543.37,0
2024-10-11 10:34:00,81546.99,81550.01,81535.51,81535.51,0
2024-10-11 10:35:00,81536.92,81542.19,81446.66,81449.06,0
2024-10-11 10:36:00,81450.22,81477.08,81440.55,81475.83,0
2024-10-11 10:37:00,81475.83,81493.71,81470.43,81484.72,0
2024-10-11 10:38:00,81484.72,81495.82,81474.51,81480.9,0
2024-10-11 10:39:00,81489.56,81492.43,81480.94,81484.86,0
2024-10-11 10:40:00,81483.5,81485.48,81457.59,81459.07,0
2024-10-11 10:41:00,81460.33,81464.24,81436.42,81437.34,0
2024-10-11 10:42:00,81435.44,81489.96,81435.44,81487.78,0
2024-10-11 10:43:00,81487.07,81501.04,81484.03,81501.04,0
2024-10-11 10:44:00,81501.91,81509.87,81488.76,81498.4,0
2024-10-11 10:45:00,81494.45,81498.79,81473.73,81484.95,0
2024-10-11 10:46:00,81485.6,81492.48,81470.62,81490.4,0
2024-10-11 10:47:00,81492.73,81514.16,81491.61,81505.67,0
2024-10-11 10:48:00,81505.67,81511.26,81484.89,81489.26,0
2024-10-11 10:49:00,81489.68,81524.75,81481.18,81524.45,0
2024-10-11 10:50:00,81522.08,81532.03,81516.83,81518.11,0
2024-10-11 10:51:00,81518.94,81519.82,81483.72,81484.95,0
2024-10-11 10:52:00,81481.72,81504.36,81473.95,81504.36,0
2024-10-11 10:53:00,81498.07,81511.15,81492.57,81498.46,0
2024-10-11 10:54:00,81499.79,81505.38,81488.75,81500.12,0
2024-10-11 10:55:00,81500.12,81500.12,81477.9,81483.92,0
2024-10-11 10:56:00,81481.79,81484.37,81437.23,81445.48,0
2024-10-11 10:57:00,81444.86,81453.58,81432.99,81432.99,0
2024-10-11 10:58:00,81429.99,81443.07,81421.17,81439.5,0
2024-10-11 10:59:00,81440.31,81442.8,81403.56,81408.48,0
2024-10-11 11:00:00,81408.01,81427.29,81405.92,81416.74,0
2024-10-11 11:01:00,81417.05,81442.1,81411.28,81442.1,0
2024-10-11 11:02:00,81442.42,81443.27,81397.15625,81397.59,0
2024-10-11 11:03:00,81397.92,81434.01,81393.6875,81432.55,0
2024-10-11 11:04:00,81431.75,81433.64,81413.41,81413.41,0
2024-10-11 11:05:00,81410.55,81411.21,81364.82,81368.38,0
2024-10-11 11:06:00,81368.38,81376.13,81352.2734375,81362.34,0
2024-10-11 11:07:00,81364.49,81397.48,81362.28,81394.94,0
2024-10-11 11:08:00,81395.2,81416.53,81391.05,81407.14,0
2024-10-11 11:09:00,81410.17,81423.95,81404.41,81423.84,0
2024-10-11 11:10:00,81422.67,81422.67,81397.66,81401.77,0
2024-10-11 11:11:00,81403.22,81424.07,81397.63,81422.13,0
2024-10-11 11:12:00,81421.54,81434.52,81421.26,81421.5,0
2024-10-11 11:13:00,81422.86,81437.23,81417.53,81427.27,0
2024-10-11 11:14:00,81427.62,81435.91,81415.74,81415.74,0
2024-10-11 11:15:00,81416.1,81423.74,81406.1,81414.24,0
2024-10-11 11:16:00,81412.92,81442.22,81412.92,81413.53,0
2024-10-11 11:17:00,81416.25,81428.09,81398.25,81398.94,0
2024-10-11 11:18:00,81396.39,81396.62,81362.38,81375.84,0
2024-10-11 11:19:00,81374.75,81376.83,81357.45,81361.78,0
2024-10-11 11:20:00,81360.11,81379.93,81360.11,81369.23,0
2024-10-11 11:21:00,81370.7,81393.59,81368.5,81391.44,0
2024-10-11 11:22:00,81391.44,81392.68,81372.29,81372.29,0
2024-10-11 11:23:00,81370.45,81372.23,81356.19,81360.6,0
2024-10-11 11:24:00,81360.09,81371.24,81358.26,81360.15,0
2024-10-11 11:25:00,81358.09,81365.21,81351.15625,81355.77,0
2024-10-11 11:26:00,81355.11,81355.11,81334.5078125,81345.43,0
2024-10-11 11:27:00,81347.4,81358.64,81340.19,81351.29,0
2024-10-11 11:28:00,81351.35,81379.7,81350.21,81375.74,0
2024-10-11 11:29:00,81373.55,81385.78,81366.1,81382.65,0
2024-10-11 11:30:00,81385.15,81385.62,81354.67,81354.67,0
2024-10-11 11:31:00,81356.61,81381.74,81356.61,81376.2,0
2024-10-11 11:32:00,81373.04,81397.2,81372.31,81394.79,0
2024-10-11 11:33:00,81394.79,81397.54,81371.01,81380.12,0
2024-10-11 11:34:00,81380.12,81386.98,81360.98,81365.19,0
2024-10-11 11:35:00,81363.82,81380.34,81363.35,81371.14,0
2024-10-11 11:36:00,81369.58,81382.12,81364.65,81381.42,0
2024-10-11 11:37:00,81381.42,81388.62,81355.61,81355.61,0
2024-10-11 11:38:00,81354.91,81356.0,81338.98,81351.35,0
2024-10-11 11:39:00,81352.53,81365.19,81351.35,81357.15,0
2024-10-11 11:40:00,81358.31,81361.21,81349.55,81357.12,0
2024-10-11 11:41:00,81358.08,81368.76,81348.6,81368.02,0
2024-10-11 11:42:00,81367.86,81381.06,81361.73,81372.83,0
2024-10-11 11:43:00,81367.62,81369.3,81357.1,81367.54,0
2024-10-11 11:44:00,81366.58,81368.98,81355.09,81355.09,0
2024-10-11 11:45:00,81353.41,81367.89,81350.95,81358.93,0
2024-10-11 11:46:00,81361.06,81367.41,81354.74,81363.89,0
2024-10-11 11:47:00,81364.59,81396.04,81361.54,81393.73,0
2024-10-11 11:48:00,81395.04,81395.04,81374.09,81379.37,0
2024-10-11 11:49:00,81381.64,81387.86,81376.11,81383.46,0
2024-10-11 11:50:00,81383.46,81405.87,81375.97,81402.29,0
2024-10-11 11:51:00,81397.44,81427.26,81397.44,81418.08,0
2024-10-11 11:52:00,81415.88,81427.2,81403.23,81411.2,0
2024-10-11 11:53:00,81411.2,81415.84,81378.84,81389.96,0
2024-10-11 11:54:00,81389.94,81402.22,81384.87,81401.78,0
2024-10-11 11:55:00,81401.78,81410.85,81395.28,81403.57,0
2024-10-11 11:56:00,81404.37,81410.27,81397.91,81409.55,0
2024-10-11 11:57:00,81408.63,81408.63,81389.99,81404.84,0
2024-10-11 11:58:00,81405.52,81406.8,81389.64,81396.37,0
2024-10-11 11:59:00,81396.31,81397.69,81382.62,81382.62,0
2024-10-11 12:00:00,81382.89,81396.62,81373.8,81379.53,0
2024-10-11 12:01:00,81376.58,81378.56,81366.09,81370.67,0
2024-10-11 12:02:00,81370.67,81375.42,81361.04,81361.04,0
2024-10-11 12:03:00,81362.21,81385.36,81361.35,81378.81,0
2024-10-11 12:04:00,81379.64,81400.31,81379.64,81386.88,0
2024-10-11 12:05:00,81386.19,81399.75,81380.59,81395.06,0
2024-10-11 12:06:00,81395.45,81397.37,81376.21,81383.04,0
2024-10-11 12:07:00,81378.24,81394.16,81377.35,81392.32,0
2024-10-11 12:08:00,81392.32,81392.32,81375.41,81375.41,0
2024-10-11 12:09:00,81373.69,81383.0,81368.61,81383.0,0
2024-10-11 12:10:00,81383.0,81389.37,81374.59,81380.82,0
2024-10-11 12:11:00,81381.23,81381.23,81360.5,81361.8,0
2024-10-11 12:12:00,81360.32,81369.28,81359.07,81366.45,0
2024-10-11 12:13:00,81364.99,81374.27,81363.6,81367.3,0
2024-10-11 12:14:00,81367.3,81386.84,81366.16,81386.56,0
2024-10-11 12:15:00,81386.56,81394.73,81376.78,81380.15,0
2024-10-11 12:16:00,81379.51,81389.48,81378.77,81389.47,0
2024-10-11 12:17:00,81387.89,81391.91,81383.42,81385.95,0
2024-10-11 12:18:00,81385.95,81388.18,81371.43,81382.54,0
2024-10-11 12:19:00,81381.49,81382.4,81369.4,81372.45,0
2024-10-11 12:20:00,81372.3,81379.76,81367.91,81370.29,0
2024-10-11 12:21:00,81370.79,81383.84,81370.79,81376.06,0
2024-10-11 12:22:00,81377.36,81377.59,81370.67,81372.18,0
2024-10-11 12:23:00,81371.45,81373.74,81363.44,81364.84,0
2024-10-11 12:24:00,81364.84,81366.2,81352.89,81363.52,0
2024-10-11 12:25:00,81361.8,81379.78,81360.57,81379.78,0
2024-10-11 12:26:00,81381.99,81401.39,81381.47,81401.39,0
2024-10-11 12:27:00,81401.39,81414.43,81396.56,81412.58,0
2024-10-11 12:28:00,81412.75,81414.16,81404.69,81409.23,0
2024-10-11 12:29:00,81409.23,81427.24,81408.5,81426.32,0
2024-10-11 12:30:00,81424.62,81432.32,81409.84,81409.84,0
2024-10-11 12:31:00,81409.84,81409.84,81394.03,81394.03,0
2024-10-11 12:32:00,81394.03,81422.17,81393.76,81420.41,0
2024-10-11 12:33:00,81420.41,81423.52,81408.34,81417.42,0
2024-10-11 12:34:00,81417.01,81427.6,81417.01,81425.75,0
2024-10-11 12:35:00,81426.62,81444.13,81422.13,81422.13,0
2024-10-11 12:36:00,81423.4,81425.54,81404.31,81405.09,0
2024-10-11 12:37:00,81405.8,81416.94,81405.07,81416.94,0
2024-10-11 12:38:00,81416.67,81421.02,81408.22,81410.91,0
2024-10-11 12:39:00,81409.99,81414.76,81405.11,81413.84,0
2024-10-11 12:40:00,81410.48,81410.48,81397.42,81403.22,0
2024-10-11 12:41:00,81402.7,81402.88,81376.94,81381.84,0
2024-10-11 12:42:00,81380.37,81392.07,81375.96,81392.07,0
2024-10-11 12:43:00,81392.07,81394.55,81376.06,81377.49,0
2024-10-11 12:44:00,81377.84,81389.79,81370.4,81370.4,0
2024-10-11 12:45:00,81372.35,81373.72,81365.81,81369.3,0
2024-10-11 12:46:00,81367.69,81376.51,81362.56,81374.29,0
2024-10-11 12:47:00,81374.69,81382.45,81373.87,81381.93,0
2024-10-11 12:48:00,81381.52,81383.22,81374.05,81383.14,0
2024-10-11 12:49:00,81392.32,81395.12,81386.6,81386.6,0
2024-10-11 12:50:00,81386.6,81387.46,81376.82,81378.64,0
2024-10-11 12:51:00,81378.64,81378.64,81364.0,81371.38,0
2024-10-11 12:52:00,81371.53,81388.14,81371.53,81387.34,0
2024-10-11 12:53:00,81387.34,81389.22,81378.36,81385.09,0
2024-10-11 12:54:00,81385.09,81385.09,81368.7,81368.7,0
2024-10-11 12:55:00,81367.9,81379.38,81367.9,81372.35,0
2024-10-11 12:56:00,81370.59,81384.29,81370.59,81377.76,0
2024-10-11 12:57:00,81377.76,81378.76,81367.33,81372.17,0
2024-10-11 12:58:00,81372.17,81405.89,81371.46,81405.17,0
2024-10-11 12:59:00,81404.76,81407.51,81395.71,81396.82,0
2024-10-11 13:00:00,81399.16,81401.12,81393.97,81397.44,0
2024-10-11 13:01:00,81397.44,81400.35,81388.72,81393.78,0
2024-10-11 13:02:00,81393.91,81394.79,81377.23,81390.59,0
2024-10-11 13:03:00,81390.39,81390.39,81378.01,81378.01,0
2024-10-11 13:04:00,81378.01,81378.01,81369.15,81373.01,0
2024-10-11 13:05:00,81373.01,81373.01,81362.81,81370.36,0
2024-10-11 13:06:00,81370.36,81390.0,81370.36,81390.0,0
2024-10-11 13:07:00,81390.51,81390.81,81372.03,81377.22,0
2024-10-11 13:08:00,81377.22,81381.12,81366.03,81366.03,0
2024-10-11 13:09:00,81366.64,81379.62,81366.64,81377.3,0
2024-10-11 13:10:00,81377.3,81398.3,81377.14,81392.21,0
2024-10-11 13:11:00,81395.47,81416.15,81391.33,81412.26,0
2024-10-11 13:12:00,81413.07,81423.8,81408.27,81420.41,0
2024-10-11 13:13:00,81421.85,81425.35,81417.28,81419.6,0
2024-10-11 13:14:00,81419.6,81422.03,81413.05,81417.55,0
2024-10-11 13:15:00,81417.67,81421.06,81411.85,81417.43,0
2024-10-11 13:16:00,81417.43,81419.01,81406.6,81411.92,0
2024-10-11 13:17:00,81412.64,81423.94,81410.7,81421.73,0
2024-10-11 13:18:00,81421.73,81444.57,81419.16,81444.57,0
2024-10-11 13:19:00,81443.55,81461.55,81440.64,81459.27,0
2024-10-11 13:20:00,81459.93,81464.13,81453.86,81457.74,0
2024-10-11 13:21:00,81457.39,81463.71,81446.03,81447.26,0
2024-10-11 13:22:00,81444.48,81464.96,81443.11,81464.96,0
2024-10-11 13:23:00,81465.96,81472.1,81460.29,81467.68,0
2024-10-11 13:24:00,81467.68,81469.13,81438.46,81438.46,0
2024-10-11 13:25:00,81446.07,81446.67,81411.19,81411.19,0
2024-10-11 13:26:00,81411.19,81430.24,81410.27,81429.73,0
2024-10-11 13:27:00,81429.89,81434.3,81423.43,81433.79,0
2024-10-11 13:28:00,81434.32,81439.45,81428.83,81439.45,0
2024-10-11 13:29:00,81439.45,81444.74,81392.22,81392.22,0
2024-10-11 13:30:00,81392.45,81401.21,81384.55,81390.1,0
2024-10-11 13:31:00,81397.18,81439.6,81385.24,81437.82,0
2024-10-11 13:32:00,81438.47,81476.6,81438.47,81466.64,0
2024-10-11 13:33:00,81468.25,81469.76,81442.77,81458.73,0
2024-10-11 13:34:00,81461.79,81473.27,81458.65,81458.65,0
2024-10-11 13:35:00,81458.29,81458.29,81379.93,81383.46,0
2024-10-11 13:36:00,81382.85,81391.0,81364.23,81369.51,0
2024-10-11 13:37:00,81369.1,81381.68,81366.39,81368.07,0
2024-10-11 13:38:00,81371.72,81372.35,81338.64,81348.22,0
2024-10-11 13:39:00,81346.56,81418.8,81345.32,81418.8,0
2024-10-11 13:40:00,81420.92,81446.64,81412.4,81425.44,0
2024-10-11 13:41:00,81425.44,81426.32,81373.43,81378.22,0
2024-10-11 13:42:00,81376.0,81406.58,81355.69,81404.9,0
2024-10-11 13:43:00,81403.55,81410.7,81361.96,81366.85,0
2024-10-11 13:44:00,81366.85,81374.51,81362.36,81374.51,0
2024-10-11 13:45:00,81376.07,81376.49,81363.48,81366.32,0
2024-10-11 13:46:00,81365.44,81374.73,81362.97,81366.63,0
2024-10-11 13:47:00,81366.83,81383.22,81366.71,81383.22,0
2024-10-11 13:48:00,81382.83,81394.18,81367.27,81394.18,0
2024-10-11 13:49:00,81393.82,81407.87,81393.61,81399.7,0
2024-10-11 13:50:00,81397.0,81401.71,81351.79,81357.17,0
2024-10-11 13:51:00,81355.65,81370.87,81347.01,81370.87,0
2024-10-11 13:52:00,81374.41,81433.73,81373.81,81432.6,0
2024-10-11 13:53:00,81432.07,81432.07,81411.42,81418.74,0
2024-10-11 13:54:00,81416.42,81420.45,81405.39,81406.84,0
2024-10-11 13:55:00,81406.49,81428.56,81377.86,81385.35,0
2024-10-11 13:56:00,81379.42,81413.79,81368.25,81393.32,0
2024-10-11 13:57:00,81397.97,81421.14,81378.49,81388.64,0
2024-10-11 13:58:00,81379.56,81385.39,81359.22,81369.76,0
2024-10-11 13:59:00,81371.09,81410.14,81369.09,81410.14,0
2024-10-11 14:00:00,81408.38,81419.62,81405.21,81418.59,0
2024-10-11 14:01:00,81418.59,81425.19,81403.93,81413.5,0
2024-10-11 14:02:00,81413.57,81413.66,81399.17,81401.91,0
2024-10-11 14:03:00,81401.41,81408.73,81385.42,81386.79,0
2024-10-11 14:04:00,81386.79,81397.85,81374.38,81376.23,0
2024-10-11 14:05:00,81378.71,81379.76,81368.28,81370.99,0
2024-10-11 14:06:00,81373.72,81391.53,81370.09,81375.02,0
2024-10-11 14:07:00,81375.86,81381.18,81365.96,81374.38,0
2024-10-11 14:08:00,81369.65,81385.41,81369.65,81376.57,0
2024-10-11 14:09:00,81376.99,81380.03,81348.2,81349.74,0
2024-10-11 14:10:00,81349.65,81363.01,81349.65,81361.93,0
2024-10-11 14:11:00,81361.93,81367.85,81356.8,81363.8,0
2024-10-11 14:12:00,81363.71,81363.71,81353.18,81358.48,0
2024-10-11 14:13:00,81361.71,81362.45,81348.65,81351.19,0
2024-10-11 14:14:00,81352.01,81364.6,81351.61,81362.98,0
2024-10-11 14:15:00,81361.87,81361.87,81336.81,81349.03,0
2024-10-11 14:16:00,81350.31,81351.53,81335.61,81335.67,0
2024-10-11 14:17:00,81335.97,81337.66,81325.5078125,81330.8,0
2024-10-11 14:18:00,81331.09,81351.02,81331.09,81346.99,0
2024-10-11 14:19:00,81346.99,81365.69,81346.64,81362.37,0
2024-10-11 14:20:00,81362.37,81362.83,81343.25,81347.05,0
2024-10-11 14:21:00,81347.05,81351.57,81338.86,81343.38,0
2024-10-11 14:22:00,81347.2,81358.48,81342.25,81354.78,0
2024-10-11 14:23:00,81355.14,81381.53,81355.14,81375.84,0
2024-10-11 14:24:00,81375.88,81378.88,81361.67,81373.79,0
2024-10-11 14:25:00,81374.43,81385.61,81374.43,81378.69,0
2024-10-11 14:26:00,81378.47,81383.58,81356.9,81357.34,0
2024-10-11 14:27:00,81360.66,81370.38,81350.64,81368.76,0
2024-10-11 14:28:00,81368.4,81371.21,81357.68,81357.68,0
2024-10-11 14:29:00,81358.39,81358.39,81345.25,81346.95,0
2024-10-11 14:30:00,81350.03,81370.86,81348.18,81368.54,0
2024-10-11 14:31:00,81369.15,81393.21,81369.15,81383.26,0
2024-10-11 14:32:00,81381.21,81390.8,81379.77,81387.56,0
2024-10-11 14:33:00,81387.56,81389.62,81376.96,81388.93,0
2024-10-11 14:34:00,81390.05,81393.43,81353.11,81355.66,0
2024-10-11 14:35:00,81356.02,81399.5,81356.02,81391.02,0
2024-10-11 14:36:00,81391.02,81401.11,81385.63,81386.15,0
2024-10-11 14:37:00,81386.03,81403.12,81378.56,81403.0,0
2024-10-11 14:38:00,81403.87,81406.88,81392.11,81402.24,0
2024-10-11 14:39:00,81402.24,81412.36,81395.96,81408.12,0
2024-10-11 14:40:00,81410.33,81411.69,81385.19,81389.17,0
2024-10-11 14:41:00,81389.39,81403.19,81389.39,81399.8,0
2024-10-11 14:42:00,81397.4,81404.9,81393.44,81401.55,0
2024-10-11 14:43:00,81401.36,81402.02,81327.21,81329.24,0
2024-10-11 14:44:00,81326.64,81408.91,81316.6484375,81408.91,0
2024-10-11 14:45:00,81402.09,81449.8,81402.09,81413.18,0
2024-10-11 14:46:00,81412.72,81413.82,81393.79,81408.24,0
2024-10-11 14:47:00,81408.24,81414.88,81401.07,81407.77,0
2024-10-11 14:48:00,81402.7,81407.57,81378.79,81391.86,0
2024-10-11 14:49:00,81391.86,81398.83,81387.5,81392.61,0
2024-10-11 14:50:00,81388.99,81402.23,81386.74,81386.74,0
2024-10-11 14:51:00,81386.74,81400.31,81385.65,81400.31,0
2024-10-11 14:52:00,81404.02,81411.9,81368.88,81368.88,0
2024-10-11 14:53:00,81365.16,81376.14,81346.26,81374.76,0
2024-10-11 14:54:00,81382.25,81432.78,81382.25,81422.31,0
2024-10-11 14:55:00,81432.5,81432.5,81352.89,81405.29,0
2024-10-11 14:56:00,81408.84,81445.67,81371.99,81371.99,0
2024-10-11 14:57:00,81374.11,81374.11,81324.78,81335.34,0
2024-10-11 14:58:00,81344.92,81388.45,81344.92,81387.51,0
2024-10-11 14:59:00,81388.05,81397.51,81371.86,81397.51,0
2024-10-11 15:00:00,81396.74,81411.75,81386.08,81401.34,0
2024-10-11 15:01:00,81401.01,81416.43,81362.09,81365.99,0
2024-10-11 15:02:00,81359.65,81399.11,81346.71,81387.06,0
2024-10-11 15:03:00,81384.84,81416.68,81335.99,81342.69,0
2024-10-11 15:04:00,81336.55,81355.3,81304.1484375,81324.3,0
2024-10-11 15:05:00,81326.44,81352.29,81314.74,81326.69,0
2024-10-11 15:06:00,81325.22,81333.78,81313.35,81319.21,0
2024-10-11 15:07:00,81321.37,81364.41,81321.37,81358.52,0
2024-10-11 15:08:00,81358.22,81378.16,81333.63,81358.53,0
2024-10-11 15:09:00,81359.79,81385.66,81355.94,81372.68,0
2024-10-11 15:10:00,81376.86,81449.76,81376.86,81448.46,0
2024-10-11 15:11:00,81450.53,81450.53,81422.45,81427.15,0
2024-10-11 15:12:00,81428.33,81438.67,81396.35,81407.19,0
2024-10-11 15:13:00,81404.67,81435.75,81362.54,81365.34,0
2024-10-11 15:14:00,81365.41,81381.96,81328.42,81380.25,0
2024-10-11 15:15:00,81383.39,81407.03,81357.77,81400.71,0
2024-10-11 15:16:00,81403.86,81407.88,81376.24,81392.48,0
2024-10-11 15:17:00,81388.74,81409.9,81388.74,81399.89,0
2024-10-11 15:18:00,81402.41,81406.91,81381.24,81397.26,0
2024-10-11 15:19:00,81394.27,81416.69,81394.27,81406.16,0
2024-10-11 15:20:00,81405.44,81414.89,81392.25,81395.91,0
2024-10-11 15:21:00,81396.94,81425.19,81396.84,81421.81,0
2024-10-11 15:22:00,81417.79,81433.26,81410.82,81425.47,0
2024-10-11 15:23:00,81425.85,81446.39,81417.85,81419.64,0
